	Gene stable ID	Gene name
202756	ENSG00000101986	ABCD1
202759	ENSG00000278742	LRRC37A
202762	ENSG00000280501	CEACAM7
202765	ENSG00000271833	AL445222.1
202766	ENSG00000229369	AL450263.2
202767	ENSG00000168314	MOBP
202780	ENSG00000225658	TAF13P2
202781	ENSG00000233155	HMGA1P8
202782	ENSG00000231630	AL592464.1
202783	ENSG00000260151	AL355493.2
202784	ENSG00000271779	AC009994.1
202785	ENSG00000231421	AC011840.1
202788	ENSG00000198791	CNOT7
202801	ENSG00000275641	PCGF7P
202802	ENSG00000282181	MROH5
202805	ENSG00000264943	SH3GL1P2
202806	ENSG00000277210	AC090164.3
202807	ENSG00000279350	BNIP3P30
202808	ENSG00000236655	AC023347.2
202809	ENSG00000231039	AL355303.1
202810	ENSG00000224034	LINC02561
202811	ENSG00000132671	SSTR4
202812	ENSG00000234415	RPL5P7
202813	ENSG00000156976	EIF4A2
202840	ENSG00000278953	AP003499.2
202841	ENSG00000279454	AP003499.3
202842	ENSG00000120697	ALG5
202847	ENSG00000247775	SNCA-AS1
202849	ENSG00000175305	CCNE2
202857	ENSG00000275181	GPR20
202858	ENSG00000276541	TAS2R14
202860	ENSG00000254480	AC015689.1
202861	ENSG00000279747	AC130456.6
202862	ENSG00000260934	AC130456.5
202863	ENSG00000277254	TAS2R13
202864	ENSG00000231548	OR55B1P
202867	ENSG00000205293	LINC01602
202869	ENSG00000244464	AC107029.2
202870	ENSG00000171402	XAGE3
202872	ENSG00000248426	AC113347.2
202873	ENSG00000230571	AC113347.1
202874	ENSG00000123609	NMI
202878	ENSG00000147400	CETN2
202880	ENSG00000163513	TGFBR2
202882	ENSG00000242120	MDFIC2
202883	ENSG00000038295	TLL1
202889	ENSG00000166329	CCDC182
202890	ENSG00000223772	GEMIN8P3
202891	ENSG00000285766	AC092042.4
202892	ENSG00000137822	TUBGCP4
202904	ENSG00000251576	LINC01267
202905	ENSG00000233015	SLC25A6P1
202906	ENSG00000235356	AL592466.1
202908	ENSG00000264958	ALOX12P1
202909	ENSG00000241305	ACTG1P13
202910	ENSG00000220685	AL139094.1
202911	ENSG00000204529	GUCY2EP
202914	ENSG00000262521	AJ003147.1
202915	ENSG00000125813	PAX1
202920	ENSG00000064201	TSPAN32
202937	ENSG00000248714	AC091180.2
202940	ENSG00000185189	NRBP2
202950	ENSG00000226426	AC012558.1
202951	ENSG00000238149	AC104978.1
202952	ENSG00000169519	METTL15
202964	ENSG00000255094	AC090159.1
202965	ENSG00000261043	AC019294.3
202966	ENSG00000260815	PPIAP47
202967	ENSG00000254055	AC009597.1
202968	ENSG00000131558	EXOC4
202992	ENSG00000113593	PPWD1
203007	ENSG00000278078	AC025279.2
203008	ENSG00000233204	MAPRE1P3
203009	ENSG00000265261	AC027575.1
203010	ENSG00000181837	OR5D17P
203011	ENSG00000096171	VARS
203025	ENSG00000186886	OR5D3P
203026	ENSG00000254841	OR4V1P
203027	ENSG00000232075	MRPL35P2
203028	ENSG00000131885	KRT17P1
203033	ENSG00000108587	GOSR1
203045	ENSG00000075234	TTC38
203052	ENSG00000261310	AC009081.1
203053	ENSG00000267705	AC104365.3
203054	ENSG00000188419	CHM
203059	ENSG00000266946	MRPL37P1
203060	ENSG00000248531	NDUFA5P12
203061	ENSG00000236049	LINC01920
203062	ENSG00000261240	AC009065.6
203063	ENSG00000261123	AC009065.5
203064	ENSG00000074755	ZZEF1
203075	ENSG00000205678	TECRL
203081	ENSG00000015568	RGPD5
203094	ENSG00000188811	NHLRC3
203099	ENSG00000177971	IMP3
203102	ENSG00000229589	ACVR2B-AS1
203103	ENSG00000269475	AC244102.2
203104	ENSG00000182389	CACNB4
203178	ENSG00000283095	FP565171.1
203179	ENSG00000261097	LINC00563
203180	ENSG00000131876	SNRPA1
203196	ENSG00000229089	ANKRD20A8P
203198	ENSG00000223543	TCEAL4P1
203199	ENSG00000260845	AC138907.2
203200	ENSG00000215168	AL139276.1
203201	ENSG00000183172	SMDT1
203204	ENSG00000180440	SERTM1
203205	ENSG00000259123	AC103996.3
203206	ENSG00000258831	AC103996.2
203207	ENSG00000121058	COIL
203209	ENSG00000100362	PVALB
203215	ENSG00000122863	CHST3
203216	ENSG00000251489	AC108941.1
203217	ENSG00000107014	RLN2
203219	ENSG00000227816	TAP1
203222	ENSG00000176358	TAC4
203230	ENSG00000233301	OR4C14P
203231	ENSG00000281687	SDHAP2
203232	ENSG00000198106	SNX29P2
203233	ENSG00000261144	AC092121.1
203234	ENSG00000273174	AC108673.2
203235	ENSG00000248591	AC109445.1
203236	ENSG00000263232	ATP5F1AP3
203237	ENSG00000262187	AC137800.2
203238	ENSG00000236391	AC092573.2
203240	ENSG00000231735	AC092573.1
203241	ENSG00000184385	UMODL1-AS1
203242	ENSG00000228842	PCDH9-AS2
203244	ENSG00000284735	AL139424.3
203247	ENSG00000013306	SLC25A39
203264	ENSG00000272529	AC090948.3
203265	ENSG00000151474	FRMD4A
203286	ENSG00000270739	AC090953.1
203287	ENSG00000248327	NOL8P1
203288	ENSG00000278622	TSEN34
203295	ENSG00000225550	OR2J2
203296	ENSG00000107485	GATA3
203302	ENSG00000248843	AL645949.2
203303	ENSG00000232638	AL390294.1
203304	ENSG00000233369	GTF2IP4
203306	ENSG00000233523	PHBP5
203307	ENSG00000224229	CR942175.1
203308	ENSG00000151876	FBXO4
203315	ENSG00000231428	LINC00396
203316	ENSG00000223884	AC068481.1
203320	ENSG00000285534	AL163541.1
203321	ENSG00000229792	LINC00399
203322	ENSG00000140464	PML
203344	ENSG00000095951	HIVEP1
203353	ENSG00000147601	TERF1
203361	ENSG00000131873	CHSY1
203367	ENSG00000253622	AC027419.2
203368	ENSG00000164764	SBSPON
203370	ENSG00000183629	GOLGA8G
203378	ENSG00000259182	AC019254.1
203380	ENSG00000215480	OR7E37P
203381	ENSG00000242706	RPS27AP9
203382	ENSG00000261276	AP003071.3
203383	ENSG00000176232	AC092634.1
203384	ENSG00000254347	AC011131.1
203385	ENSG00000256508	MRGPRF-AS1
203388	ENSG00000224253	AL669813.1
203389	ENSG00000277125	AC211476.4
203390	ENSG00000091138	SLC26A3
203395	ENSG00000147647	DPYS
203403	ENSG00000227547	OR4A2P
203404	ENSG00000115290	GRB14
203410	ENSG00000251470	ASNSP4
203411	ENSG00000229938	MYO16-AS2
203412	ENSG00000236574	AC092634.6
203413	ENSG00000259341	AC015660.1
203414	ENSG00000232141	ETF1P1
203415	ENSG00000277853	PRAMEF18
203416	ENSG00000282156	AL512324.4
203417	ENSG00000278458	KANSL1
203434	ENSG00000229641	CYP2C56P
203435	ENSG00000265626	AC139085.1
203436	ENSG00000243302	AC018638.4
203437	ENSG00000119778	ATAD2B
203446	ENSG00000253198	AC139365.1
203447	ENSG00000265836	CCND3P2
203448	ENSG00000253748	CYP4F44P
203449	ENSG00000272885	AC092574.1
203450	ENSG00000273520	SPDYE8P
203452	ENSG00000168589	DYNLRB2
203458	ENSG00000233442	PPP6R2P1
203459	ENSG00000220540	AL359511.1
203460	ENSG00000183691	NOG
203461	ENSG00000256982	AC135782.1
203462	ENSG00000251038	AC090958.1
203463	ENSG00000280828	AC090114.3
203464	ENSG00000282746	AC010504.2
203465	ENSG00000122729	ACO1
203468	ENSG00000227038	GTF2IP7
203470	ENSG00000213232	PPP1R2P10
203471	ENSG00000237618	BTBD7P2
203472	ENSG00000213247	AL355863.1
203473	ENSG00000260402	AC133485.2
203475	ENSG00000270184	AC018695.4
203476	ENSG00000238097	LINC02037
203477	ENSG00000272267	AC021242.3
203478	ENSG00000253697	AC103834.1
203479	ENSG00000234241	AL109618.1
203480	ENSG00000166123	GPT2
203485	ENSG00000214691	LINC01913
203489	ENSG00000183354	KIAA2026
203495	ENSG00000227919	AL353997.1
203496	ENSG00000271232	CARSP1
203497	ENSG00000262612	TAS2R43
203498	ENSG00000272805	TAS2R10
203499	ENSG00000135205	CCDC146
203508	ENSG00000255009	UBTFL1
203509	ENSG00000235754	APOM
203512	ENSG00000228965	RPSAP60
203513	ENSG00000271096	SUMO2P14
203514	ENSG00000185745	IFIT1
203516	ENSG00000272712	TAS2R8
203517	ENSG00000206237	HLA-DQB1
203518	ENSG00000218020	THAP12P5
203519	ENSG00000234033	RAC1P8
203520	ENSG00000145431	PDGFC
203529	ENSG00000243429	OR7E29P
203530	ENSG00000172000	ZNF556
203533	ENSG00000267398	AC006130.2
203534	ENSG00000276468	KIR2DP1
203535	ENSG00000283110	AC141257.4
203536	ENSG00000103197	TSC2
203605	ENSG00000250374	TRIM75P
203606	ENSG00000146729	NIPSNAP2
203617	ENSG00000249617	AC106872.7
203618	ENSG00000108474	PIGL
203635	ENSG00000248286	AC140172.1
203636	ENSG00000274272	AC069281.2
203637	ENSG00000277594	DDX52
203645	ENSG00000106031	HOXA13
203648	ENSG00000230150	AL773543.1
203651	ENSG00000224729	PCOLCE-AS1
203653	ENSG00000102119	EMD
203662	ENSG00000203434	AL353740.1
203663	ENSG00000259565	KRT8P23
203664	ENSG00000251511	AC096736.3
203665	ENSG00000218549	OR4K12P
203666	ENSG00000227305	AC073188.2
203667	ENSG00000227426	VN1R33P
203668	ENSG00000233849	AC022201.2
203669	ENSG00000236552	RPL13AP5
203670	ENSG00000078579	FGF20
203672	ENSG00000130731	METTL26
203686	ENSG00000086289	EPDR1
203690	ENSG00000187605	TET3
203694	ENSG00000285615	AL359508.1
203695	ENSG00000232817	AC073188.4
203696	ENSG00000230600	AC073188.3
203697	ENSG00000204442	FAM155A
203698	ENSG00000227248	FAM155A-IT1
203699	ENSG00000276740	AL445649.1
203700	ENSG00000177354	C10orf71
203702	ENSG00000153406	NMRAL1
203720	ENSG00000155659	VSIG4
203724	ENSG00000155438	NIFK
203731	ENSG00000253606	AFG3L2P1
203732	ENSG00000278528	AC145285.7
203733	ENSG00000259060	AL163195.3
203735	ENSG00000228245	DDX39B-AS1
203737	ENSG00000285043	AC093512.2
203746	ENSG00000236959	SULT1D1P
203747	ENSG00000261365	AC138749.4
203748	ENSG00000234166	ARHGEF19-AS1
203749	ENSG00000274532	AC091304.6
203750	ENSG00000233508	AL021395.1
203752	ENSG00000234688	AL049749.1
203753	ENSG00000236208	C10orf71-AS1
203755	ENSG00000181378	CFAP65
203768	ENSG00000234920	ATP6V1G2
203772	ENSG00000115942	ORC2
203779	ENSG00000261873	SMIM36
203782	ENSG00000214132	AC094103.1
203783	ENSG00000249854	CDH18-AS1
203784	ENSG00000258436	RNASE12
203785	ENSG00000275080	KIR2DL1
203786	ENSG00000104671	DCTN6
203792	ENSG00000249557	HSPD1P15
203793	ENSG00000254785	AP005435.3
203794	ENSG00000243347	LINC02045
203795	ENSG00000228538	AC009411.1
203797	ENSG00000253508	AC004080.2
203798	ENSG00000282684	ZC3H3
203799	ENSG00000255055	MTND1P35
203800	ENSG00000236445	LINC00608
203807	ENSG00000240990	HOXA11-AS
203817	ENSG00000225347	SLC25A5P8
203818	ENSG00000237202	AJ239321.1
203819	ENSG00000224728	IMPDH1P8
203820	ENSG00000231204	AC011752.1
203824	ENSG00000224524	CYCSP42
203825	ENSG00000278698	AL162574.2
203826	ENSG00000174326	SLC16A11
203830	ENSG00000250118	AC114300.1
203831	ENSG00000247925	AL139807.1
203832	ENSG00000174408	PPIAP24
203833	ENSG00000120158	RCL1
203842	ENSG00000279847	C8orf87
203845	ENSG00000262993	KRT31
203846	ENSG00000111859	NEDD9
203862	ENSG00000149742	SLC22A9
203864	ENSG00000084207	GSTP1
203873	ENSG00000253496	AC011586.2
203876	ENSG00000064687	ABCA7
203895	ENSG00000234801	MORF4
203896	ENSG00000213370	RANP6
203897	ENSG00000140254	DUOXA1
203913	ENSG00000262116	AC009134.1
203914	ENSG00000163497	FEV
203916	ENSG00000237125	HAND2-AS1
203964	ENSG00000251679	AC073848.1
203965	ENSG00000281904	AC233263.6
203966	ENSG00000225834	HCG23
203967	ENSG00000230964	AC233266.1
203968	ENSG00000263141	PAXBP1
203973	ENSG00000248698	LINC01085
203978	ENSG00000253184	AC011586.1
203979	ENSG00000237750	AC011900.1
203980	ENSG00000261600	AC233266.2
203981	ENSG00000236919	AC109635.1
203982	ENSG00000255166	AC022616.7
203983	ENSG00000204787	REG1CP
203990	ENSG00000188078	AL022313.1
203991	ENSG00000224770	BTNL2
203996	ENSG00000115271	GCA
204006	ENSG00000282192	AC067930.8
204007	ENSG00000119906	SLF2
204013	ENSG00000262748	AC207056.1
204014	ENSG00000270367	AC092053.1
204015	ENSG00000237057	LINC02087
204016	ENSG00000228799	LINC01939
204018	ENSG00000229690	MTCO2P1
204019	ENSG00000101144	BMP7
204028	ENSG00000117906	RCN2
204034	ENSG00000229971	AL022313.3
204035	ENSG00000262860	LSM14A
204043	ENSG00000109881	CCDC34
204046	ENSG00000249407	IL20RB-AS1
204047	ENSG00000234796	AC113607.1
204048	ENSG00000158092	NCK1
204060	ENSG00000261675	AL022313.4
204061	ENSG00000248245	AC010307.2
204063	ENSG00000230394	AC078960.1
204064	ENSG00000124429	POF1B
204066	ENSG00000275921	CU633846.1
204069	ENSG00000107614	TRDMT1
204081	ENSG00000166862	CACNG2
204083	ENSG00000235439	DDX39B
204105	ENSG00000177504	VCX2
204106	ENSG00000280104	AC010608.3
204107	ENSG00000053108	FSTL4
204114	ENSG00000270542	AL356218.2
204115	ENSG00000238043	AC024559.1
204116	ENSG00000153495	TEX29
204118	ENSG00000248302	BNIP3P41
204120	ENSG00000276407	AC024559.2
204122	ENSG00000272602	ZNF595
204127	ENSG00000229511	GAS2L1P1
204128	ENSG00000215165	TCEA1P3
204129	ENSG00000273036	AL390726.5
204131	ENSG00000272934	AL390726.4
204132	ENSG00000274776	AC090241.3
204133	ENSG00000285679	AC097626.1
204134	ENSG00000204860	FAM201A
204137	ENSG00000240758	AC010655.2
204138	ENSG00000235688	AC116614.1
204139	ENSG00000137809	ITGA11
204146	ENSG00000227959	AL451042.2
204147	ENSG00000179299	NSUN7
204154	ENSG00000249988	AC092546.1
204156	ENSG00000272601	AC010655.3
204157	ENSG00000270555	AC211469.1
204158	ENSG00000244065	MARK2P17
204159	ENSG00000243022	MARK3P3
204160	ENSG00000242062	MARK2P6
204161	ENSG00000135245	HILPDA
204165	ENSG00000261159	AC112484.3
204166	ENSG00000271869	AC026979.2
204167	ENSG00000241511	RPS15AP24
204168	ENSG00000225345	SNX18P3
204170	ENSG00000179468	OR9A2
204171	ENSG00000104660	LEPROTL1
204180	ENSG00000176007	FAM220BP
204181	ENSG00000231305	AC112484.1
204183	ENSG00000227739	TUBB
204187	ENSG00000108958	AC130689.1
204188	ENSG00000132383	RPA1
204195	ENSG00000164902	PHAX
204200	ENSG00000283162	AL390726.6
204203	ENSG00000283486	FAM95C
204208	ENSG00000179934	CCR8
204210	ENSG00000103415	HMOX2
204228	ENSG00000215881	LINC02337
204229	ENSG00000250796	AC112484.2
204230	ENSG00000204398	AL359649.1
204232	ENSG00000227790	SPECC1P1
204234	ENSG00000226903	LINC00354
204236	ENSG00000165055	METTL2B
204243	ENSG00000254691	AP002812.3
204244	ENSG00000230118	AC092569.1
204245	ENSG00000241782	AP002812.1
204246	ENSG00000162949	CAPN13
204253	ENSG00000255449	AP002812.5
204254	ENSG00000223372	HLA-DPB2
204256	ENSG00000087884	AAMDC
204268	ENSG00000250989	AL390726.2
204269	ENSG00000237487	VN1R48P
204270	ENSG00000268191	AC010503.1
204271	ENSG00000248209	AC097462.1
204272	ENSG00000259922	AC023825.1
204273	ENSG00000249795	AC097462.2
204274	ENSG00000268203	AC010503.2
204275	ENSG00000173275	ZNF449
204277	ENSG00000140853	NLRC5
204306	ENSG00000104833	TUBB4A
204319	ENSG00000266302	AC098850.3
204320	ENSG00000230080	AC139143.1
204321	ENSG00000239293	OR9P1P
204322	ENSG00000229869	AL359878.2
204323	ENSG00000225781	OR6V1
204324	ENSG00000170160	CCDC144A
204337	ENSG00000226173	TAP1
204340	ENSG00000225064	LINC01802
204341	ENSG00000143977	SNRPG
204350	ENSG00000229647	MYOSLID
204352	ENSG00000262045	KRT34
204353	ENSG00000134755	DSC2
204356	ENSG00000179420	OR6W1P
204358	ENSG00000229015	AL450472.1
204360	ENSG00000159763	PIP
204361	ENSG00000118260	CREB1
204378	ENSG00000067064	IDI1
204383	ENSG00000178947	SMIM10L2A
204384	ENSG00000230341	PPP1R18
204388	ENSG00000225769	CROCCP1
204389	ENSG00000277114	CNOT3
204398	ENSG00000273988	AL450472.3
204399	ENSG00000250409	AC010608.1
204400	ENSG00000271158	AL450472.2
204401	ENSG00000240611	AC010307.1
204402	ENSG00000279197	AC010608.2
204403	ENSG00000250244	AC010307.4
204405	ENSG00000214283	RAD51AP1P1
204406	ENSG00000165359	INTS6L
204412	ENSG00000249142	AC074134.1
204413	ENSG00000224832	LINC01689
204415	ENSG00000110375	UPK2
204417	ENSG00000251243	AC005178.1
204418	ENSG00000249478	AC010307.3
204420	ENSG00000179913	B3GNT3
204424	ENSG00000230929	AC099513.1
204425	ENSG00000110218	PANX1
204427	ENSG00000196900	TEX43
204429	ENSG00000235032	BMP7-AS1
204430	ENSG00000255500	AC109635.6
204431	ENSG00000280424	BX537318.2
204432	ENSG00000255001	AC109635.3
204433	ENSG00000255042	AC109635.4
204435	ENSG00000248780	ARL4AP2
204436	ENSG00000205642	VCX3B
204440	ENSG00000275223	AL121906.2
204441	ENSG00000188655	RNASE9
204452	ENSG00000273145	BX537318.1
204453	ENSG00000227993	HLA-DRA
204456	ENSG00000231711	LINC00899
204459	ENSG00000245869	AP004609.1
204460	ENSG00000267691	SHC1P2
204461	ENSG00000121089	NACA3P
204462	ENSG00000236398	TAS2R39
204463	ENSG00000186174	BCL9L
204468	ENSG00000279245	FAM223A
204470	ENSG00000254518	AC109635.2
204472	ENSG00000236941	AC106872.1
204473	ENSG00000273041	ATF4P2
204474	ENSG00000231010	AL121672.1
204475	ENSG00000186532	SMYD4
204482	ENSG00000110090	CPT1A
204491	ENSG00000273289	AL121672.3
204492	ENSG00000241990	PRR34-AS1
204495	ENSG00000250357	AC108935.1
204496	ENSG00000278812	C8orf31
204504	ENSG00000225176	ATP5MGP4
204505	ENSG00000160111	CPAMD8
204525	ENSG00000275918	KIR3DX1
204533	ENSG00000272572	AL138762.1
204534	ENSG00000233010	RPEP4
204535	ENSG00000184611	KCNH7
204540	ENSG00000266929	AC067852.1
204541	ENSG00000237484	LINC01684
204544	ENSG00000255804	OR6J1
204545	ENSG00000278131	AC116050.1
204546	ENSG00000143429	LSP1P4
204552	ENSG00000242061	AL160314.1
204553	ENSG00000148377	IDI2
204554	ENSG00000228165	AL158147.1
204555	ENSG00000108784	NAGLU
204560	ENSG00000186575	NF2
204571	ENSG00000233186	KLF4P1
204572	ENSG00000231307	RPS3P2
204573	ENSG00000256745	AP002784.2
204574	ENSG00000108960	MMD
204578	ENSG00000170471	RALGAPB
204587	ENSG00000226983	LINC01692
204588	ENSG00000235213	OR6E1P
204589	ENSG00000230379	AP000146.1
204592	ENSG00000235159	AL121672.2
204593	ENSG00000155463	OXA1L
204606	ENSG00000182257	PRR34
204608	ENSG00000244278	AP000235.1
204609	ENSG00000237444	AP001342.1
204610	ENSG00000171320	ESCO2
204618	ENSG00000227090	AP000402.1
204619	ENSG00000197182	MIRLET7BHG
204623	ENSG00000107937	GTPBP4
204628	ENSG00000250519	AP002784.1
204630	ENSG00000251412	AC006296.2
204631	ENSG00000273184	AC010655.4
204632	ENSG00000248425	AC006296.1
204633	ENSG00000233587	LINC01884
204634	ENSG00000261846	AADACL2
204636	ENSG00000282669	AK3P2
204637	ENSG00000262235	TMF1P1
204638	ENSG00000262801	U91319.1
204640	ENSG00000265967	AC100830.3
204641	ENSG00000227526	HLA-DRB9
204642	ENSG00000259635	AC100830.1
204643	ENSG00000230342	FANCD2P2
204644	ENSG00000277808	LENG1
204645	ENSG00000264937	AC100830.2
204646	ENSG00000262011	AC003009.1
204647	ENSG00000160683	CXCR5
204648	ENSG00000180304	OAZ2
204657	ENSG00000227930	AC003087.1
204658	ENSG00000109062	SLC9A3R1
204663	ENSG00000228944	AC004485.1
204664	ENSG00000224263	CYCSP12
204665	ENSG00000263878	DLGAP1-AS4
204666	ENSG00000225235	INTS6L-AS1
204667	ENSG00000251252	MTND2P31
204668	ENSG00000248360	LINC00504
204672	ENSG00000229648	RPSAP22
204673	ENSG00000254840	AC024405.2
204677	ENSG00000102287	GABRE
204689	ENSG00000263012	KRT33B
204690	ENSG00000177337	DLGAP1-AS1
204696	ENSG00000108785	HSD17B1P1
204697	ENSG00000255115	AP002812.4
204698	ENSG00000266962	AC067852.2
204699	ENSG00000149262	INTS4
204710	ENSG00000262466	AADACL2-AS1
204712	ENSG00000108786	HSD17B1
204717	ENSG00000226308	AL122058.1
204719	ENSG00000198730	CTR9
204725	ENSG00000236443	PSMB8
204730	ENSG00000283208	AC001226.2
204735	ENSG00000214883	AC024405.1
204736	ENSG00000277863	AL162574.1
204737	ENSG00000281188	AC233280.10
204738	ENSG00000229521	MYCBP2-AS2
204739	ENSG00000177105	RHOG
204743	ENSG00000104880	ARHGEF18
204748	ENSG00000281562	AC233280.11
204749	ENSG00000242440	LINC02046
204751	ENSG00000236051	MYCBP2-AS1
204761	ENSG00000281564	AC233280.12
204762	ENSG00000285557	AC069410.1
204763	ENSG00000280108	AJ239318.1
204764	ENSG00000182836	PLCXD3
204766	ENSG00000118900	UBN1
204775	ENSG00000185390	FGF7P2
204776	ENSG00000250238	AC253576.1
204777	ENSG00000005812	FBXL3
204783	ENSG00000264246	AP005208.1
204784	ENSG00000180176	TH
204795	ENSG00000261986	KRT33A
204796	ENSG00000227336	LINC00434
204797	ENSG00000266513	AP002478.2
204798	ENSG00000114209	PDCD10
204816	ENSG00000262001	DLGAP1-AS2
204818	ENSG00000223417	TRIM49D1
204821	ENSG00000261520	DLGAP1-AS5
204825	ENSG00000236638	AC006455.7
204826	ENSG00000185037	ZNF733P
204828	ENSG00000279786	AC105235.1
204829	ENSG00000232165	AC006455.6
204830	ENSG00000268292	AC006547.3
204831	ENSG00000227298	ARAFP3
204832	ENSG00000227545	AC006455.2
204833	ENSG00000230000	AC006455.5
204836	ENSG00000183597	TANGO2
204862	ENSG00000261536	ABHD17AP9
204863	ENSG00000169398	PTK2
204920	ENSG00000279157	AL162574.3
204921	ENSG00000170579	DLGAP1
204943	ENSG00000285643	AL354741.1
204944	ENSG00000172794	RAB37
204960	ENSG00000241993	RPL38P1
204961	ENSG00000227923	AC006455.3
204962	ENSG00000226587	AC006455.1
204963	ENSG00000241668	RPL19P11
204964	ENSG00000228036	HSPD1P9
204965	ENSG00000275426	AC253576.2
204966	ENSG00000274317	LINC02334
204967	ENSG00000250312	ZNF718
204970	ENSG00000223685	LINC00571
204973	ENSG00000090581	GNPTG
204982	ENSG00000271971	AC120053.1
204983	ENSG00000005810	MYCBP2
204995	ENSG00000246662	LINC00535
204999	ENSG00000068120	COASY
205013	ENSG00000253722	AC010834.1
205014	ENSG00000279331	RBM12B-AS1
205015	ENSG00000259706	HSP90B2P
205016	ENSG00000253960	AC016885.1
205017	ENSG00000259228	HNRNPA1P62
205018	ENSG00000204899	MZT1
205019	ENSG00000259257	AC037479.1
205020	ENSG00000188343	FAM92A
205039	ENSG00000238213	TARDBPP2
205040	ENSG00000237906	MUPP
205041	ENSG00000168904	LRRC28
205063	ENSG00000116017	ARID3A
205070	ENSG00000136866	ZFP37
205073	ENSG00000250892	AC108475.1
205074	ENSG00000281819	AC022882.2
205075	ENSG00000225931	AL139246.2
205076	ENSG00000263150	OR8J2
205077	ENSG00000002822	MAD1L1
205100	ENSG00000154438	ASZ1
205106	ENSG00000278718	GSDMD
205122	ENSG00000083520	DIS3
205127	ENSG00000253875	AC013643.2
205128	ENSG00000264729	AC022596.1
205129	ENSG00000228623	ZNF883
205135	ENSG00000147419	CCDC25
205147	ENSG00000264673	AC098850.1
205148	ENSG00000188933	USP32P1
205160	ENSG00000262267	U95743.1
205162	ENSG00000187017	ESPN
205180	ENSG00000184303	DRD5P1
205181	ENSG00000110321	EIF4G2
205213	ENSG00000229677	AC018644.1
205214	ENSG00000105939	ZC3HAV1
205218	ENSG00000205740	AL359878.1
205220	ENSG00000232656	IDI2-AS1
205225	ENSG00000230712	GGTLC4P
205226	ENSG00000260165	AC105036.2
205227	ENSG00000260235	AC105020.3
205228	ENSG00000260269	AC105036.3
205232	ENSG00000236488	PPP1R2P1
205234	ENSG00000239836	PSMB9
205240	ENSG00000262067	AC120057.1
205241	ENSG00000153684	GOLGA8F
205247	ENSG00000230675	HLA-DQB2
205251	ENSG00000169410	PTPN9
205257	ENSG00000267852	AC119396.2
205258	ENSG00000267159	AC005379.1
205259	ENSG00000263264	AC119396.1
205260	ENSG00000275162	AC005391.1
205261	ENSG00000277549	AL359920.1
205262	ENSG00000175302	ANKRD30BP1
205263	ENSG00000164037	SLC9B1
205274	ENSG00000233802	TRIM49D2
205276	ENSG00000265888	DSCAS
205277	ENSG00000268651	CTAG1A
205279	ENSG00000263698	AC012417.1
205280	ENSG00000134765	DSC1
205282	ENSG00000197746	PSAP
